transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method
TXN0049826,10/30/2024 11:31,S014,P0052,LC000521,1,65.25,20,65.25,52.2,Cash
TXN0040676,11/16/2025 0:00,S010,P0063,LC003505,1,129,0,129,129,Cash
TXN0013252,8/15/2025 0:00,S012,P0011,no customer id,1,18.5,0,18.5,18.5,Gcash
TXN0005632,9/20/2024 13:26,S010,P0001,LC000362,5,74.75,0,373.75,373.75,Card
TXN0029185,2/18/2024 9:47,S024,P0113,LC002122,12,380.25,0,4563,4563,Cash
TXN0008958,2/10/2024 10:55,S016,P0065,LC004067,10,56.25,0,562.5,562.5,Cash
TXN0038598,5/18/2025 16:41,S002,P0063,LC005142,2,129,0,258,258,Gcash
TXN0012643,12/8/2024 20:13,S004,P0097,no customer id,6,107.5,0,645,645,Cash
TXN0013673,11/7/2025 0:00,S012,P0019,LC000899,1,39.5,0,39.5,39.5,Gcash
TXN0038983,4/10/2024 19:00,S021,P0053,no customer id,2,63.25,0,126.5,126.5,Cash
TXN0025046,9/13/2025 0:00,S021,P0110,LC002449,10,211.75,0,2117.5,2117.5,Cash 
TXN0035749,10/25/2024 20:42,S002,P0059,LC000976,5,55.75,15,278.75,236.94,Cash
TXN0023254,4/8/2024 0:00,S023,P0051,no customer id,4,47.5,5,190,180.5,Cash
TXN0034319,9/28/2025 17:12,S002,P0029,LC000790,6,26.5,0,159,159,Paymaya
TXN0009619,8/29/2024 17:18,S012,P0006,LC002291,2,37.5,0,75,75,Cash
TXN0018378,5/20/2025 0:00,S014,P0027,LC001413,1,41.75,0,41.75,41.75,Maya
TXN0014815,2/6/2024 10:02,S010,P0091,no customer id,1,193.25,0,193.25,193.25,Gcash
TXN0036194,12/23/2025 0:00,S018,P0047,no customer id,1,39.25,0,39.25,39.25,Gcash
TXN0046028,2/14/2025 0:00,S023,P0012,LC004989,5,58.25,0,291.25,291.25,Paymaya
TXN0031408,6/8/2024 12:33,S024,P0011,LC004802,3,18.5,0,55.5,55.5,Maya
TXN0026243,10/11/2025 0:00,S024,P0110,no customer id,1,211.75,10,211.75,190.58,Cash 
TXN0006180,8/27/2024 18:12,S007,P0068,LC003166,1,39.5,10,39.5,35.55,Gcash
TXN0042565,1/10/2025 18:35,S013,P0082,LC001800,5,34.5,0,172.5,172.5,Cash 
TXN0000241,10/26/2025 0:00,S007,P0043,LC003381,5,308,10,1540,1386,Gcash
TXN0012957,12/26/2025 14:30,S004,P0109,LC003766,1,225.5,0,225.5,225.5,Cash
TXN0026368,5/25/2025 11:21,S022,P0117,LC005895,2,180.25,0,360.5,360.5,Gcash
TXN0011874,5/17/2024 0:00,S014,P0033,LC000016,12,169.75,10,2037,1833.3,Cash 
TXN0003786,10/2/2024 14:56,S014,P0004,LC001441,2,58.75,10,117.5,105.75,Maya
TXN0038783,11/18/2024 0:00,S001,P0065,LC005787,1,56.25,15,56.25,47.81,Cash
TXN0028385,12/11/2025 21:46,S002,P0035,LC002854,8,264.75,0,2118,2118,Cash
TXN0044314,6/28/2025 10:46,S016,P0047,LC003475,5,39.25,0,196.25,196.25,Cash
TXN0001210,7/4/2025 12:42,S019,P0065,LC003943,1,56.25,0,56.25,56.25,Maya
TXN0036501,3/11/2025 22:11,S012,P0009,LC005276,2,72.75,0,145.5,145.5,Cash
TXN0036993,10/31/2025 0:00,S006,P0012,LC003918,6,58.25,0,349.5,349.5,Cash 
TXN0013544,12/17/2024 12:44,S001,P0073,LC004629,3,47.5,5,142.5,135.38,Gcash
TXN0049217,4/27/2025 0:00,S017,P0058,LC002560,8,125.25,0,1002,1002,Cash
TXN0022044,3/31/2024 0:00,S020,P0006,no customer id,3,37.5,0,112.5,112.5,Cash
TXN0026206,2/28/2024 0:00,S005,P0064,LC005856,10,116.25,15,1162.5,988.12,Cash
TXN0031610,1/19/2025 13:06,S007,P0100,LC000049,8,190.5,0,1524,1524,Gcash
TXN0035522,8/11/2024 17:48,S012,P0120,LC002991,5,216.75,0,1083.75,1083.75,Cash
TXN0045503,12/7/2025 0:00,S002,P0108,LC005965,6,55.75,0,334.5,334.5,Card
TXN0003348,8/9/2024 0:00,S022,P0056,no customer id,2,116.75,0,233.5,233.5,Gcash
TXN0001534,12/24/2025 0:00,S005,P0009,LC002533,1,72.75,0,72.75,72.75,Maya
TXN0013517,11/14/2025 0:00,S017,P0002,LC004634,12,81.75,5,981,931.95,Cash
TXN0006934,6/22/2024 15:05,S016,P0070,LC005271,1,111.5,0,111.5,111.5,Gcash
TXN0032605,6/14/2025 15:35,S014,P0050,LC003298,6,51.5,0,309,309,Card
TXN0001169,2/4/2025 0:00,S012,P0079,LC001077,1,215.25,0,215.25,215.25,Gcash
TXN0046463,3/25/2025 13:52,S024,P0041,LC003546,6,206.5,10,1239,1115.1,Gcash
TXN0024025,9/6/2024 9:37,S002,P0071,LC003696,4,60.75,0,243,243,Credit Card
TXN0036929,12/31/2025 11:55,S009,P0052,LC000937,8,65.25,5,522,495.9,Cash
TXN0002818,12/31/2025 19:52,S001,P0103,LC005754,3,197.5,10,592.5,533.25,Cash
TXN0002035,11/5/2024 0:00,S012,P0013,LC001192,8,55,0,440,440,G-Cash
TXN0039723,2/16/2024 0:00,S019,P0079,LC005347,12,215.25,0,2583,2583,Gcash
TXN0049114,6/3/2024 14:12,S016,P0039,LC000349,8,61.75,0,494,494,Cash 
TXN0041086,1/30/2025 0:00,S004,P0081,LC000548,3,57.75,5,173.25,164.59,Card
TXN0003320,1/28/2024 15:38,S011,P0063,LC001179,6,129,0,774,774,Gcash
TXN0019744,7/25/2025 18:50,S020,P0041,LC000028,12,206.5,10,2478,2230.2,Gcash
TXN0004051,1/31/2024 8:52,S024,P0094,LC004696,12,244.25,0,2931,2931,Maya
TXN0019161,5/3/2025 0:00,S014,P0095,LC005612,3,127.75,0,383.25,383.25,Card
TXN0002866,12/18/2024 0:00,S018,P0087,LC005173,8,50.75,5,406,385.7,Cash
TXN0047910,7/29/2024 13:05,S014,P0062,LC004288,2,127.75,15,255.5,217.17,Card
TXN0019830,8/25/2024 16:59,S017,P0028,LC004988,1,10,0,10,10,Cash
TXN0036736,9/1/2024 16:59,S012,P0035,no customer id,4,264.75,10,1059,953.1,Card
TXN0005215,8/26/2024 0:00,S002,P0052,no customer id,8,65.25,0,522,522,Gcash
TXN0038991,12/10/2024 9:05,S023,P0009,LC005728,6,72.75,0,436.5,436.5,Gcash
TXN0020924,12/6/2024 0:00,S009,P0003,no customer id,4,95,0,380,380,G-Cash
TXN0028068,9/1/2025 13:20,S001,P0109,LC005992,1,225.5,20,225.5,180.4,Gcash
TXN0038899,8/13/2024 0:00,S001,P0003,LC004069,5,95,0,475,475,Cash
TXN0015615,7/26/2025 0:00,S020,P0104,LC002544,1,247.25,0,247.25,247.25,Maya
TXN0013311,5/22/2024 15:35,S021,P0057,LC003493,2,114.5,15,229,194.65,Cash
TXN0046410,4/9/2024 11:37,S014,P0017,LC005090,2,21.75,10,43.5,39.15,Gcash
TXN0020317,12/30/2024 15:27,S001,P0008,LC003326,1,13,0,13,13,Cash
TXN0019151,12/11/2025 19:09,S003,P0032,LC003874,2,27.75,0,55.5,55.5,Cash
TXN0003426,11/5/2025 17:40,S001,P0046,no customer id,6,51.5,0,309,309,Gcash
TXN0035548,4/29/2024 15:06,S024,P0017,LC000465,8,21.75,0,174,174,Credit Card
TXN0034891,8/22/2024 12:33,S012,P0025,LC005165,1,55.75,0,55.75,55.75,Gcash
TXN0037514,10/10/2025 10:13,S014,P0006,LC001257,2,37.5,0,75,75,Cash 
TXN0011741,12/18/2025 0:00,S014,P0010,no customer id,12,24.5,5,294,279.3,Maya
TXN0048379,8/28/2025 0:00,S014,P0031,LC005787,3,255,15,765,650.25,Cash
TXN0002428,11/24/2025 0:00,S008,P0007,LC000342,10,29,15,290,246.5,Cash 
TXN0010917,6/29/2025 12:41,S003,P0005,LC003709,2,56.75,0,113.5,113.5,G-Cash
TXN0043697,4/23/2024 0:00,S014,P0048,LC005222,1,120,15,120,102,Gcash
TXN0037817,12/5/2024 20:54,S024,P0114,no customer id,3,235.25,0,705.75,705.75,Cash
TXN0002368,5/5/2024 0:00,S016,P0095,LC000599,5,127.75,0,638.75,638.75,Cash
TXN0047758,8/4/2025 0:00,S010,P0047,LC002506,8,39.25,0,314,314,Cash
TXN0039408,1/5/2025 0:00,S016,P0067,no customer id,6,25,0,150,150,Cash
TXN0038970,6/16/2024 17:40,S022,P0002,no customer id,3,81.75,5,245.25,232.99,Cash
TXN0018379,9/5/2025 14:25,S002,P0064,no customer id,12,116.25,0,1395,1395,Cash
TXN0043728,1/29/2025 15:45,S022,P0115,LC003166,2,86.25,0,172.5,172.5,Gcash
TXN0045228,8/7/2025 0:00,S013,P0089,LC000521,6,83.25,10,499.5,449.55,Cash
TXN0006978,11/7/2025 0:00,S022,P0022,LC004449,8,32.25,5,258,245.1,Cash
TXN0049311,8/28/2025 16:43,S002,P0068,LC002793,8,39.5,0,316,316,Gcash
TXN0014353,10/26/2024 22:56,S020,P0089,LC001719,2,83.25,0,166.5,166.5,Gcash
TXN0044929,12/11/2024 0:00,S018,P0080,LC001625,12,124.75,0,1497,1497,Paymaya
TXN0019357,5/11/2024 0:00,S022,P0073,LC005442,3,47.5,0,142.5,142.5,Cash
TXN0022870,7/18/2025 20:15,S014,P0080,no customer id,10,124.75,0,1247.5,1247.5,G-Cash
TXN0002802,12/27/2025 12:55,S005,P0071,LC005235,6,60.75,0,364.5,364.5,Cash
TXN0042181,11/26/2025 17:13,S020,P0085,no customer id,2,97.5,0,195,195,Gcash
TXN0038695,4/25/2024 19:36,S014,P0053,LC002540,4,63.25,0,253,253,Gcash
TXN0024309,7/6/2025 13:06,S002,P0042,no customer id,8,290,0,2320,2320,Credit Card
TXN0026718,11/27/2025 7:44,S024,P0089,no customer id,3,83.25,10,249.75,224.78,Gcash
TXN0011829,11/26/2025 9:01,S006,P0003,LC000410,1,95,0,95,95,Card
TXN0017632,6/20/2024 7:44,S016,P0106,LC002801,4,257,0,1028,1028,Gcash
TXN0047508,11/17/2025 11:56,S002,P0009,LC003071,3,72.75,0,218.25,218.25,Gcash
TXN0035812,10/27/2025 12:33,S009,P0012,no customer id,6,58.25,20,349.5,279.6,G-Cash
TXN0036090,1/3/2025 0:00,S020,P0057,LC000916,2,114.5,0,229,229,G-Cash
TXN0017973,12/29/2025 18:11,S017,P0026,no customer id,2,26,0,52,52,G-Cash
TXN0048806,7/24/2024 0:00,S024,P0088,LC000732,3,140,0,420,420,Gcash
TXN0027656,2/16/2025 0:00,S002,P0094,LC004316,2,244.25,0,488.5,488.5,Cash 
TXN0037219,9/16/2024 0:00,S022,P0040,LC002973,1,105,0,105,105,Cash 
TXN0001179,9/19/2024 0:00,S009,P0026,LC001690,5,26,0,130,130,Gcash
TXN0032420,12/29/2024 19:36,S019,P0083,no customer id,2,95.5,0,191,191,Maya
TXN0022631,1/17/2025 7:52,S014,P0016,no customer id,2,46.5,0,93,93,Paymaya
TXN0026126,9/4/2025 12:24,S019,P0110,LC001139,2,211.75,0,423.5,423.5,Cash
TXN0034366,5/16/2025 13:25,S012,P0079,LC001531,1,215.25,5,215.25,204.49,Gcash
TXN0029146,12/3/2024 13:19,S014,P0001,LC002132,2,74.75,5,149.5,142.03,Cash
TXN0049923,7/21/2025 19:15,S017,P0033,LC000955,6,169.75,0,1018.5,1018.5,Cash
TXN0035127,10/19/2025 0:00,S013,P0079,LC001415,10,215.25,0,2152.5,2152.5,Cash
TXN0014225,7/7/2025 0:00,S024,P0034,LC001655,3,26,0,78,78,Cash
TXN0020561,12/30/2025 0:00,S015,P0085,LC005741,1,97.5,15,97.5,82.88,Cash 
TXN0001736,4/11/2024 19:47,S003,P0058,no customer id,1,125.25,0,125.25,125.25,Cash
TXN0009762,1/16/2025 20:58,S015,P0098,LC005240,6,105,10,630,567,Cash
TXN0033933,9/29/2025 0:00,S015,P0010,no customer id,6,24.5,20,147,117.6,Card
TXN0044861,8/17/2024 12:08,S010,P0043,no customer id,5,308,0,1540,1540,Gcash
TXN0049909,2/8/2024 0:00,S001,P0053,LC002099,8,63.25,0,506,506,G-Cash
TXN0037702,7/17/2025 16:15,S020,P0111,LC004945,4,212,0,848,848,Cash
TXN0009334,8/17/2024 16:47,S015,P0110,no customer id,2,211.75,0,423.5,423.5,G-Cash
TXN0004036,8/6/2024 16:37,S019,P0056,LC000885,1,116.75,0,116.75,116.75,Gcash
TXN0039569,6/14/2025 10:57,S022,P0066,no customer id,3,161.25,0,483.75,483.75,Cash 
TXN0006640,11/12/2024 14:08,S015,P0112,no customer id,1,278.75,0,278.75,278.75,Cash
TXN0015003,5/30/2025 0:00,S022,P0011,no customer id,1,18.5,0,18.5,18.5,Cash
TXN0041169,8/9/2025 0:00,S002,P0068,no customer id,2,39.5,0,79,79,Gcash
TXN0026312,12/11/2025 13:25,S021,P0001,no customer id,2,74.75,0,149.5,149.5,Gcash
TXN0021864,10/5/2025 20:44,S016,P0054,LC005851,1,33.5,0,33.5,33.5,Maya
TXN0000960,10/18/2025 0:00,S013,P0007,no customer id,12,29,5,348,330.6,Cash 
TXN0008085,8/16/2025 0:00,S008,P0012,LC000458,1,58.25,0,58.25,58.25,Cash 
TXN0000496,11/24/2024 21:21,S017,P0015,LC004954,2,92,0,184,184,Cash 
TXN0012934,6/28/2025 13:41,S020,P0024,LC004476,2,33.5,10,67,60.3,Cash
TXN0042130,12/19/2025 0:00,S001,P0075,LC005141,1,94.25,0,94.25,94.25,Cash
TXN0020628,9/30/2025 0:00,S019,P0119,LC001049,1,354.75,5,354.75,337.01,Cash
TXN0031579,3/10/2025 0:00,S020,P0041,LC002610,2,206.5,0,413,413,Cash
TXN0008877,4/30/2025 0:00,S016,P0111,LC005650,4,212,5,848,805.6,Cash
TXN0043622,8/5/2025 17:11,S004,P0033,no customer id,2,169.75,10,339.5,305.55,Cash
TXN0026623,9/21/2025 18:52,S015,P0086,no customer id,1,68.5,0,68.5,68.5,G-Cash
TXN0015105,4/23/2025 17:22,S014,P0102,LC004341,1,89,0,89,89,Gcash
TXN0048780,7/18/2025 0:00,S014,P0047,no customer id,4,39.25,0,157,157,Gcash
TXN0044627,3/31/2025 18:56,S013,P0010,LC004381,2,24.5,0,49,49,Cash
TXN0014206,7/30/2024 0:00,S010,P0025,LC003993,10,55.75,5,557.5,529.62,Cash
TXN0014584,1/22/2024 15:26,S002,P0002,LC001342,4,81.75,0,327,327,G-Cash
TXN0014924,11/12/2025 0:00,S004,P0064,no customer id,12,116.25,0,1395,1395,Card
TXN0032299,5/3/2024 16:17,S002,P0039,no customer id,3,61.75,0,185.25,185.25,Cash
TXN0013277,10/10/2025 12:28,S001,P0114,no customer id,2,235.25,0,470.5,470.5,Cash
TXN0009120,4/9/2025 0:00,S014,P0032,LC004834,1,27.75,0,27.75,27.75,Paymaya
TXN0004542,3/26/2025 22:06,S001,P0091,LC005266,2,193.25,5,386.5,367.17,Cash
TXN0045317,8/21/2025 0:00,S009,P0055,LC000666,1,56,0,56,56,Cash
TXN0005443,12/24/2024 0:00,S011,P0038,LC002377,3,73.25,5,219.75,208.76,Cash
TXN0042732,4/8/2025 0:00,S004,P0084,no customer id,1,203.5,20,203.5,162.8,Gcash
TXN0019972,6/13/2024 21:10,S023,P0091,no customer id,1,193.25,10,193.25,173.93,Gcash
TXN0014731,11/4/2024 10:14,S009,P0041,LC003070,5,206.5,0,1032.5,1032.5,Cash
TXN0018858,9/16/2025 0:00,S007,P0096,LC003654,2,203,0,406,406,G-Cash
TXN0030328,9/30/2025 0:00,S014,P0053,LC003204,1,63.25,0,63.25,63.25,Gcash
TXN0026139,9/23/2024 20:10,S004,P0004,no customer id,10,58.75,0,587.5,587.5,Gcash
TXN0005592,11/11/2025 0:00,S004,P0083,no customer id,2,95.5,10,191,171.9,Paymaya
TXN0013280,8/13/2024 10:08,S002,P0041,LC004834,10,206.5,0,2065,2065,Cash
TXN0046883,5/24/2024 17:08,S016,P0030,no customer id,1,42.25,0,42.25,42.25,Card
TXN0003632,10/27/2024 0:00,S015,P0085,LC001008,6,97.5,5,585,555.75,Cash 
TXN0049310,10/6/2024 10:02,S001,P0052,LC004643,4,65.25,0,261,261,Gcash
TXN0004771,7/21/2024 0:00,S020,P0061,no customer id,3,170,5,510,484.5,Cash 
TXN0034618,1/3/2025 19:41,S002,P0060,LC003748,8,63.75,0,510,510,Gcash
TXN0033924,11/12/2025 0:00,S016,P0028,no customer id,1,10,0,10,10,Cash
TXN0044293,7/19/2024 0:00,S022,P0095,LC003618,1,127.75,0,127.75,127.75,Gcash
TXN0021633,3/15/2025 21:13,S003,P0072,LC004648,2,83.5,15,167,141.95,Cash
TXN0025982,12/12/2025 15:35,S018,P0048,LC005409,1,120,0,120,120,Cash
TXN0009838,10/13/2025 0:00,S002,P0115,LC005315,5,86.25,0,431.25,431.25,Cash
TXN0009012,6/14/2025 17:05,S024,P0005,LC005361,1,56.75,0,56.75,56.75,G-Cash
TXN0045187,4/12/2025 0:00,S003,P0120,no customer id,2,216.75,0,433.5,433.5,Card
TXN0025777,5/1/2024 16:21,S006,P0047,LC004287,1,39.25,0,39.25,39.25,Cash
TXN0010670,1/1/2024 22:28,S016,P0073,LC005142,12,47.5,15,570,484.5,Card
TXN0014591,2/14/2025 0:00,S016,P0090,no customer id,2,72.5,0,145,145,Cash
TXN0011679,5/12/2024 12:05,S014,P0050,LC004566,10,51.5,0,515,515,G-Cash
TXN0010706,9/20/2025 16:17,S019,P0088,LC002573,3,140,0,420,420,Gcash
TXN0022076,12/5/2025 0:00,S005,P0066,no customer id,2,161.25,0,322.5,322.5,Cash 
TXN0038454,7/3/2025 0:00,S024,P0098,LC005078,1,105,10,105,94.5,Card
TXN0002993,1/11/2025 17:46,S001,P0021,LC001819,3,40.5,0,121.5,121.5,Maya
TXN0017660,5/6/2025 0:00,S004,P0066,LC004871,2,161.25,0,322.5,322.5,Cash
TXN0014633,3/2/2025 0:00,S020,P0016,LC003927,1,46.5,0,46.5,46.5,Gcash
TXN0019514,1/26/2025 10:35,S003,P0062,LC004439,10,127.75,0,1277.5,1277.5,Card
TXN0025372,11/20/2024 13:45,S015,P0027,no customer id,6,41.75,0,250.5,250.5,Cash
TXN0024298,6/10/2024 0:00,S003,P0078,no customer id,2,117.5,0,235,235,Cash
TXN0005778,5/26/2024 0:00,S003,P0026,LC005348,3,26,5,78,74.1,Cash
TXN0028621,10/26/2025 11:35,S008,P0056,LC003313,4,116.75,0,467,467,Cash
TXN0040310,3/18/2025 8:58,S024,P0115,no customer id,1,86.25,0,86.25,86.25,Maya
TXN0010962,6/3/2025 0:00,S022,P0029,LC005215,2,26.5,0,53,53,Gcash
TXN0002909,7/8/2025 12:10,S018,P0070,no customer id,1,111.5,0,111.5,111.5,Card
TXN0032036,7/26/2025 0:00,S017,P0035,LC000440,2,264.75,0,529.5,529.5,Card
TXN0028942,1/14/2025 20:06,S008,P0048,LC002714,2,120,0,240,240,G-Cash
TXN0005267,1/15/2025 0:00,S012,P0108,no customer id,1,55.75,5,55.75,52.96,Cash
TXN0010220,8/21/2025 12:44,S007,P0083,no customer id,6,95.5,0,573,573,Credit Card
TXN0040448,10/18/2024 16:29,S001,P0004,LC000987,1,58.75,0,58.75,58.75,Cash
TXN0022013,12/14/2025 16:20,S014,P0071,LC004476,3,60.75,0,182.25,182.25,Cash
TXN0029259,1/11/2025 0:00,S021,P0039,no customer id,8,61.75,0,494,494,Card
TXN0012177,12/11/2025 11:30,S016,P0111,LC001069,8,212,0,1696,1696,Cash
TXN0002556,2/15/2025 19:26,S021,P0006,LC005063,2,37.5,10,75,67.5,Gcash
TXN0013790,11/14/2025 22:57,S009,P0051,LC003523,4,47.5,10,190,171,Cash
TXN0038489,9/10/2024 0:00,S016,P0029,no customer id,6,26.5,0,159,159,Cash
TXN0047514,9/26/2025 18:06,S017,P0118,no customer id,3,152.75,0,458.25,458.25,Cash 
TXN0017533,8/15/2024 17:00,S007,P0116,LC005942,1,78.75,0,78.75,78.75,Cash
TXN0026095,5/22/2025 14:15,S020,P0043,LC005632,5,308,0,1540,1540,Card
TXN0048329,10/12/2024 0:00,S008,P0068,LC002973,1,39.5,15,39.5,33.57,Maya
TXN0022856,11/15/2025 20:38,S006,P0076,LC001454,3,98.5,0,295.5,295.5,Card
TXN0008866,1/20/2025 20:37,S014,P0053,LC001455,6,63.25,0,379.5,379.5,Gcash
TXN0030675,12/25/2025 11:42,S002,P0001,no customer id,1,74.75,10,74.75,67.28,Gcash
TXN0033502,5/9/2025 15:10,S016,P0010,LC003502,2,24.5,0,49,49,Cash
TXN0021227,11/21/2024 0:00,S016,P0095,LC002260,12,127.75,10,1533,1379.7,G-Cash
TXN0036162,11/27/2024 0:00,S008,P0014,LC004971,2,49.75,5,99.5,94.52,Card
TXN0015618,6/16/2025 12:09,S013,P0078,LC003965,6,117.5,0,705,705,Gcash
TXN0035972,11/17/2024 19:26,S001,P0020,LC003469,3,45.25,10,135.75,122.17,Cash
TXN0007566,12/16/2025 10:35,S013,P0094,no customer id,1,244.25,0,244.25,244.25,Cash 
TXN0025321,11/12/2025 0:00,S016,P0102,LC002976,6,89,0,534,534,Maya
TXN0014350,7/1/2024 0:00,S006,P0051,LC004261,2,47.5,0,95,95,Gcash
TXN0029191,4/27/2025 13:42,S004,P0092,no customer id,12,176,15,2112,1795.2,G-Cash
TXN0034610,12/31/2025 8:34,S012,P0008,LC001745,6,13,0,78,78,Maya
TXN0031198,12/25/2025 0:00,S021,P0105,LC005064,10,50,0,500,500,Gcash
TXN0003217,10/6/2024 10:33,S002,P0024,no customer id,10,33.5,0,335,335,Card
TXN0009846,8/18/2025 17:51,S015,P0047,LC002976,3,39.25,0,117.75,117.75,Cash
TXN0046971,12/14/2024 15:20,S001,P0092,LC001596,2,176,0,352,352,Cash
TXN0036123,4/22/2024 18:33,S012,P0103,LC001300,4,197.5,0,790,790,Gcash
TXN0045460,8/28/2024 11:52,S016,P0077,LC003886,1,109.75,5,109.75,104.26,Cash
TXN0043006,4/3/2025 22:56,S013,P0099,LC005782,6,66,0,396,396,Card
TXN0015776,9/26/2025 10:49,S011,P0062,LC003515,10,127.75,0,1277.5,1277.5,Cash
TXN0033052,7/5/2024 0:00,S016,P0114,LC002578,1,235.25,0,235.25,235.25,G-Cash
TXN0049332,1/9/2024 0:00,S007,P0108,LC002681,2,55.75,0,111.5,111.5,Cash
TXN0026002,7/20/2025 11:48,S012,P0045,LC004787,1,193.5,5,193.5,183.82,Gcash
TXN0008828,2/7/2024 17:54,S016,P0058,no customer id,6,125.25,0,751.5,751.5,Cash
TXN0043023,9/11/2024 7:05,S019,P0007,LC002431,3,29,15,87,73.95,Gcash
TXN0046534,5/8/2024 11:06,S019,P0108,no customer id,10,55.75,0,557.5,557.5,Card
TXN0028006,12/16/2024 19:30,S016,P0088,no customer id,1,140,0,140,140,Cash
TXN0046281,5/11/2024 0:00,S012,P0097,LC000982,3,107.5,0,322.5,322.5,Credit Card
TXN0007619,9/23/2025 0:00,S002,P0113,LC000013,3,380.25,5,1140.75,1083.71,Cash
TXN0046887,8/31/2024 0:00,S022,P0057,LC005959,3,114.5,5,343.5,326.32,Cash
TXN0034817,3/23/2025 22:09,S013,P0083,LC004906,83,95.5,0,7926.5,7926.5,Maya
TXN0041536,12/31/2025 12:09,S021,P0087,LC002171,1,50.75,15,50.75,43.14,Maya
TXN0023310,9/11/2025 0:00,S017,P0025,LC001724,2,55.75,0,111.5,111.5,Cash 
TXN0049713,12/1/2025 18:38,S014,P0058,no customer id,1,125.25,0,125.25,125.25,Gcash
TXN0003436,8/28/2025 20:46,S022,P0022,LC005810,2,32.25,0,64.5,64.5,Cash
TXN0045949,6/23/2025 20:53,S007,P0119,LC005116,3,354.75,0,1064.25,1064.25,Cash
TXN0010366,4/9/2024 22:59,S009,P0090,LC005400,4,72.5,0,290,290,Cash
TXN0024640,6/15/2025 22:31,S001,P0067,LC002258,5,25,0,125,125,Card
TXN0014200,12/20/2024 0:00,S004,P0111,no customer id,6,212,0,1272,1272,Gcash
TXN0037466,4/8/2024 17:06,S007,P0048,LC003074,12,120,5,1440,1368,Gcash
TXN0038138,10/17/2024 7:00,S001,P0008,LC003125,4,13,0,52,52,Paymaya
TXN0025928,8/19/2025 0:00,S019,P0042,no customer id,2,290,5,580,551,Cash 
TXN0010279,10/12/2025 0:00,S016,P0092,no customer id,1,176,5,176,167.2,Cash
TXN0005228,12/17/2024 9:38,S016,P0032,LC001778,4,27.75,0,111,111,Gcash
TXN0039702,10/13/2025 19:29,S007,P0004,no customer id,10,58.75,0,587.5,587.5,Gcash
TXN0046278,4/10/2025 14:44,S002,P0079,LC004239,10,215.25,0,2152.5,2152.5,Gcash
TXN0026841,6/15/2025 19:02,S008,P0051,LC004477,6,47.5,0,285,285,Gcash
TXN0036479,7/29/2024 0:00,S009,P0013,no customer id,1,55,0,55,55,Card
TXN0031728,6/26/2024 0:00,S024,P0057,LC001166,10,114.5,0,1145,1145,Cash 
TXN0014203,10/2/2024 0:00,S017,P0067,no customer id,5,25,0,125,125,Card
TXN0011565,12/13/2025 0:00,S024,P0073,LC000398,4,47.5,5,190,180.5,Cash
TXN0016866,5/29/2024 15:46,S018,P0024,no customer id,3,33.5,5,100.5,95.47,Maya
TXN0047670,6/29/2025 0:00,S011,P0016,LC002188,3,46.5,0,139.5,139.5,G-Cash
TXN0019299,1/3/2025 8:18,S009,P0074,LC004110,1,46.5,0,46.5,46.5,Gcash
TXN0030168,9/28/2025 18:22,S009,P0114,LC004262,1,235.25,5,235.25,223.49,Card
TXN0044296,3/6/2025 16:07,S019,P0025,LC000516,4,55.75,0,223,223,Credit Card
TXN0020827,10/14/2025 0:00,S020,P0025,LC000836,6,55.75,0,334.5,334.5,Credit Card
TXN0039417,2/12/2025 0:00,S006,P0041,LC001468,5,206.5,5,1032.5,980.88,Cash
TXN0007688,11/2/2025 0:00,S009,P0026,no customer id,8,26,0,208,208,Card
TXN0008535,6/7/2024 7:18,S012,P0009,LC001566,2,72.75,0,145.5,145.5,Gcash
TXN0030779,3/3/2024 0:00,S012,P0084,LC001411,4,203.5,10,814,732.6,Card
TXN0033030,12/24/2025 16:58,S008,P0067,no customer id,2,25,0,50,50,Cash 
TXN0021199,5/21/2024 8:12,S001,P0065,no customer id,2,56.25,0,112.5,112.5,Card
TXN0034120,11/8/2024 0:00,S001,P0095,LC005858,1,127.75,10,127.75,114.98,Cash
TXN0045002,4/14/2025 9:48,S014,P0022,LC005727,8,32.25,0,258,258,Cash
TXN0009522,1/30/2024 16:13,S024,P0019,LC002087,2,39.5,0,79,79,Gcash
TXN0047118,12/26/2024 18:31,S012,P0082,LC004352,83,34.5,0,2863.5,2863.5,Cash
TXN0026231,6/7/2025 18:22,S018,P0023,no customer id,1,29.75,5,29.75,28.26,Gcash
TXN0002127,10/17/2024 16:53,S007,P0046,LC004465,3,51.5,0,154.5,154.5,Cash
TXN0022432,7/5/2025 0:00,S016,P0023,LC005642,2,29.75,0,59.5,59.5,Cash
TXN0040793,11/15/2025 0:00,S018,P0006,LC001143,5,37.5,0,187.5,187.5,Cash
TXN0043875,12/16/2024 18:56,S012,P0041,LC000237,1,206.5,0,206.5,206.5,Gcash
TXN0047722,11/7/2025 21:53,S001,P0071,LC001397,4,60.75,0,243,243,Cash
TXN0013122,5/21/2025 15:57,S002,P0006,LC003987,4,37.5,10,150,135,Cash 
TXN0018989,7/16/2024 8:07,S015,P0024,LC001688,4,33.5,0,134,134,Gcash
TXN0032396,1/21/2024 12:17,S014,P0015,LC003048,5,92,0,460,460,G-Cash
